"Date","Survey_Type","Survey_Start_Time","Survey_End_Time","Gross_ID","Family","Species","Genus","Habitat_Type","Common_Name","Animal_ID","Station","Segment","Parent_Trail_LongName","Height_of_Individual","Start_Date_Start_Time","End_Date","End_Date_End_Time","Effort_hrs","Start_Date","Seg_dist_m"
"2025-06-10","Night","8:07 PM","10:33 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG310","YRS","PERU-02","Ceiba-Peru","U","2025-06-10 20:07:00","2025-06-10","2025-06-10 22:33:00",2.43333333333333,"2025-06-10",738
"2025-06-10","Night","8:07 PM","10:33 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG311","YRS","PERU-02","Ceiba-Peru","U","2025-06-10 20:07:00","2025-06-10","2025-06-10 22:33:00",2.43333333333333,"2025-06-10",738
"2025-06-10","Night","8:07 PM","10:33 PM","Salamander","Plethodontidae","peruviana","Bolitoglossa","Terrafirme","Peruvian Climbing Salamander","SL27","YRS","PERU-04","Ceiba-Peru","U","2025-06-10 20:07:00","2025-06-10","2025-06-10 22:33:00",2.43333333333333,"2025-06-10",259
"2025-06-10","Night","8:07 PM","10:33 PM","Lizard","Tropiduridae","plica","Plica","Terrafirme","Collared Treerunner","LZ65","YRS","PERU-04","Ceiba-Peru","U","2025-06-10 20:07:00","2025-06-10","2025-06-10 22:33:00",2.43333333333333,"2025-06-10",259
"2025-06-10","Night","8:07 PM","10:33 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG312","YRS","PERU-05","Ceiba-Peru","G","2025-06-10 20:07:00","2025-06-10","2025-06-10 22:33:00",2.43333333333333,"2025-06-10",301
"2025-06-10","Night","8:07 PM","10:33 PM","Frog","Hylidae","lanciformis","Boana","Varzea","Basin Tree Frog","FG313","YRS","PERU-05","Ceiba-Peru","U","2025-06-10 20:07:00","2025-06-10","2025-06-10 22:33:00",2.43333333333333,"2025-06-10",301
"2025-06-11","Afternoon","3:06 PM","5:43 PM","Lizard","Alopoglossidae","atriventris","Alopoglossus","Terrafirme","Keel-bellied Shade Lizard","LZ66","YRS","FPPE-01","Forest Plot Perimeter","U","2025-06-11 15:06:00","2025-06-11","2025-06-11 17:43:00",2.61666666666667,"2025-06-11",171
"2025-06-11","Afternoon","3:06 PM","5:43 PM","Frog","Dendrobatidae","hahneli","Ameerega","Terrafirme","Pale-striped Poison Frog","FG314","YRS","FPPE-02","Forest Plot Perimeter","G","2025-06-11 15:06:00","2025-06-11","2025-06-11 17:43:00",2.61666666666667,"2025-06-11",2520
"2025-06-11","Afternoon","3:06 PM","5:43 PM","Frog","Dendrobatidae","hahneli","Ameerega","Terrafirme","Pale-striped Poison Frog","FG315","YRS","FPPE-02","Forest Plot Perimeter","G","2025-06-11 15:06:00","2025-06-11","2025-06-11 17:43:00",2.61666666666667,"2025-06-11",2520
"2025-06-11","Afternoon","3:06 PM","5:43 PM","Frog","Bufonidae","margaritifera","Rhinella","Varzea","South American Common Toad","FG316","YRS","FPPE-02","Forest Plot Perimeter","G","2025-06-11 15:06:00","2025-06-11","2025-06-11 17:43:00",2.61666666666667,"2025-06-11",2520
"2025-06-11","Afternoon","3:06 PM","5:43 PM","Lizard","Alopoglossidae","atriventris","Alopoglossus","Varzea","Keel-bellied Shade Lizard","LZ67","YRS","FPPE-02","Forest Plot Perimeter","G","2025-06-11 15:06:00","2025-06-11","2025-06-11 17:43:00",2.61666666666667,"2025-06-11",2520
"2025-06-11","Afternoon","3:06 PM","5:43 PM","Frog","Dendrobatidae","ventrimaculata","Ranitomeya","Terrafirme","Reticulated Poison Frog","FG317","YRS","FPPE-04","Forest Plot Perimeter","G","2025-06-11 15:06:00","2025-06-11","2025-06-11 17:43:00",2.61666666666667,"2025-06-11",662
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Dendrobatidae","ventrimaculata","Ranitomeya","Terrafirme","Reticulated Poison Frog","FG318","YRS","NAPO-02","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Leptodactylidae","lineatus","Lithodytes","Terrafirme","Painted Antnest Frog","FG319","YRS","NAPO-02","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG320","YRS","NAPO-02","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Lizard","Anolidae","scypheus","Anolis","Terrafirme","Yellow-tongued Anole","LZ68","YRS","NAPO-02","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG321","YRS","NAPO-02","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG322","YRS","NAPO-02","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG323","YRS","NAPO-03","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG324","YRS","NAPO-03","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG325","YRS","NAPO-04","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Dendrobatidae","ventrimaculata","Ranitomeya","Varzea","Reticulated Poison Frog","FG326","YRS","NAPO-04","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Lizard","Alopoglossidae","atriventris","Alopoglossus","Terrafirme","Keel-bellied Shade Lizard","LZ69","YRS","KINK-01","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG327","YRS","KINK-01","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Craugastoridae","martiae","Pristimantis","Terrafirme","Marty's Rain Frog","FG328","YRS","KINK-01","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Morning","9:18 AM","10:40 AM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG329","YRS","YCHO-02","Napo-Kinkajou-Chorongo","G","2025-06-12 09:18:00","2025-06-12","2025-06-12 10:40:00",1.36666666666667,"2025-06-12",NA
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Craugastoridae","quixensis","Oreobates","Varzea","Common Big-headed Frog","FG330","YRS","GAWA-01","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","G","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",272
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Leptodactylidae","petersi","Engystomops","Terrafirme","Painted Forest Toadlet","FG331","YRS","GAWA-02","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","G","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",650
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG332","YRS","GAWA-02","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","U","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",650
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Leptodactylidae","andreae","Adenomera","Varzea","Cocha Chirping Frog","FG333","YRS","GAWA-02","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","U","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",650
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG334","YRS","GAWA-02","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","U","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",650
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Ranidae","palmipes","Lithobates","Varzea","Amazon River Frog","FG335","YRS","GAWA-03","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","G","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",692
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Ranidae","palmipes","Lithobates","Varzea","Amazon River Frog","FG336","YRS","GAWA-03","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","G","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",692
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Hylidae","calcarata","Boana","Varzea","Convict Treefrog","FG337","YRS","GAWA-03","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","U","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",692
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Hylidae","taurinus","Osteocephalus","Varzea","Manaus Spiny-backed Treefrog","FG338","YRS","GAWA-03","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","U","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",692
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Hylidae","yasuni","Osteocephalus","Varzea","Yasuni Spiny-backed Treefrog","FG339","YRS","GAWA-03","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","U","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",692
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Craugastoridae",NA,"Pristimantis","Varzea","Rain and Robber Frogs","FG340","YRS","GAWA-03","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","G","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",692
"2025-06-12","Night","8:01 PM","10:53 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL28","YRS","YCHO-02","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","U","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",691
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG341","YRS","NAPO-05","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","U","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",243
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG342","YRS","NAPO-05","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","G","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",243
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG343","YRS","TUCA-01","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","U","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",240
"2025-06-12","Night","8:01 PM","10:53 PM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG344","YRS","TUCA-01","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","G","2025-06-12 20:01:00","2025-06-12","2025-06-12 22:53:00",2.86666666666667,"2025-06-12",240
"2025-06-14","Night","8:04 PM","10:40 PM","Frog","Hylidae","tarsius","Phyllomedusa","Varzea","Tarsier Leaf Frog","FG345","YRS","TINA-02","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","U","2025-06-14 20:04:00","2025-06-14","2025-06-14 22:40:00",2.6,"2025-06-14",509
"2025-06-14","Night","8:04 PM","10:40 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL29","YRS","TINA-02","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","U","2025-06-14 20:04:00","2025-06-14","2025-06-14 22:40:00",2.6,"2025-06-14",509
"2025-06-14","Night","8:04 PM","10:40 PM","Frog","Hylidae","lanciformis","Boana","Varzea","Basin Tree Frog","FG346","YRS","BOTA-03","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","U","2025-06-14 20:04:00","2025-06-14","2025-06-14 22:40:00",2.6,"2025-06-14",250
"2025-06-15","Night","8:34 PM","11:24 PM","Lizard","Hoplocercidae","laticeps","Enyalioides","Varzea","Broad-headed Wood Lizard","LZ70","YRS","TORR-01","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",900
"2025-06-15","Night","8:34 PM","11:24 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL30","YRS","TORR-01","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",900
"2025-06-15","Night","8:34 PM","11:24 PM","Frog","Microhylidae","bassleri","Chiasmocleis","Terrafirme","Bassler's Humming Frog","FG347","YRS","FPIN-01","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","G","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",1053
"2025-06-15","Night","8:34 PM","11:24 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Varzea","Amazon Climbing Salamander","SL31","YRS","FPIN-01","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",1053
"2025-06-15","Night","8:34 PM","11:24 PM","Frog","Hylidae","taurinus","Osteocephalus","Varzea","Manaus Spiny-backed Treefrog","FG348","YRS","FPIN-01","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",1053
"2025-06-15","Night","8:34 PM","11:24 PM","Frog","Hylidae",NA,"Osteocephalus","Varzea","Broad-headed Treefrogs","FG349","YRS","FPIN-01","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",1053
"2025-06-15","Night","8:34 PM","11:24 PM","Frog","Dendrobatidae","bilinguis","Ameerega","Terrafirme","Ecuador Poison Frog","FG350","YRS","FPIN-01","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",1053
"2025-06-15","Night","8:34 PM","11:24 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL32","YRS","FPPE-05","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",291
"2025-06-15","Night","8:34 PM","11:24 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL33","YRS","FPPE-05","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",291
"2025-06-15","Night","8:34 PM","11:24 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL34","YRS","FPPE-05","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",291
"2025-06-15","Night","8:34 PM","11:24 PM","Frog","Hylidae","taurinus","Osteocephalus","Varzea","Manaus Spiny-backed Treefrog","FG351","YRS","FPPE-05","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",291
"2025-06-15","Night","8:34 PM","11:24 PM","Lizard","Hoplocercidae","laticeps","Enyalioides","Varzea","Broad-headed Wood Lizard","LZ71","YRS","FPPE-05","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",291
"2025-06-15","Night","8:34 PM","11:24 PM","Frog","Hylidae","geographicans","Boana","Terrafirme","Map Treefrog","FG352","YRS","FPPE-05","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","U","2025-06-15 20:34:00","2025-06-15","2025-06-15 23:24:00",2.83333333333333,"2025-06-15",291
"2025-06-16","Afternoon","2:18 PM","3:16 PM","Lizard","Alopoglossidae","atriventris","Alopoglossus","Terrafirme","Keel-bellied Shade Lizard","LZ72","YRS","CEIB-02","Ceiba-Peru-Renacuajo-Mirador","G","2025-06-16 14:18:00","2025-06-16","2025-06-16 15:16:00",0.966666666666667,"2025-06-16",463
"2025-06-16","Afternoon","2:18 PM","3:16 PM","Frog","Bufonidae","margaritifera","Rhinella","Terrafirme","South American Common Toad","FG353","YRS","RENA-01","Ceiba-Peru-Renacuajo-Mirador","G","2025-06-16 14:18:00","2025-06-16","2025-06-16 15:16:00",0.966666666666667,"2025-06-16",272
"2025-06-17","Night","8:17 PM","11:35 PM","Frog","Hylidae","nympha","Boana","Varzea","Nymph Tree Frog","FG354","YRS","FPPE-04","Forest Plot Perimeter","U","2025-06-17 20:17:00","2025-06-17","2025-06-17 23:35:00",3.3,"2025-06-17",662
"2025-06-17","Night","8:17 PM","11:35 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL35","YRS","FPPE-05","Forest Plot Perimeter","U","2025-06-17 20:17:00","2025-06-17","2025-06-17 23:35:00",3.3,"2025-06-17",291
"2025-06-17","Night","8:17 PM","11:35 PM","Frog","Craugastoridae","quixensis","Oreobates","Terrafirme","Common Big-headed Frog","FG355","YRS","FPPE-02","Forest Plot Perimeter","G","2025-06-17 20:17:00","2025-06-17","2025-06-17 23:35:00",3.3,"2025-06-17",2520
"2025-06-17","Night","8:17 PM","11:35 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL36","YRS","FPPE-02","Forest Plot Perimeter","U","2025-06-17 20:17:00","2025-06-17","2025-06-17 23:35:00",3.3,"2025-06-17",2520
"2025-06-17","Night","8:17 PM","11:35 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL37","YRS","FPPE-02","Forest Plot Perimeter","U","2025-06-17 20:17:00","2025-06-17","2025-06-17 23:35:00",3.3,"2025-06-17",2520
"2025-06-17","Night","8:17 PM","11:35 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG356","YRS","FPPE-02","Forest Plot Perimeter","U","2025-06-17 20:17:00","2025-06-17","2025-06-17 23:35:00",3.3,"2025-06-17",2520
"2025-06-17","Night","8:17 PM","11:35 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG357","YRS","FPPE-02","Forest Plot Perimeter","U","2025-06-17 20:17:00","2025-06-17","2025-06-17 23:35:00",3.3,"2025-06-17",2520
"2025-06-17","Night","8:17 PM","11:35 PM","Frog","Hylidae","yasuni","Osteocephalus","Terrafirme","Yasuni Spiny-backed Treefrog","FG358","YRS","FPPE-02","Forest Plot Perimeter","U","2025-06-17 20:17:00","2025-06-17","2025-06-17 23:35:00",3.3,"2025-06-17",2520
"2025-06-18","Night","8:47 PM","10:56 PM","Salamander","Plethodontidae","altamazonica","Bolitoglossa","Terrafirme","Amazon Climbing Salamander","SL38","YRS","MIRA-04","Mirador","U","2025-06-18 20:47:00","2025-06-18","2025-06-18 22:56:00",2.15,"2025-06-18",760
"2025-06-18","Night","8:47 PM","10:56 PM","Frog","Hylidae",NA,"Boana","Varzea","Gladiator Treefrogs","FG359","YRS","MIRA-04","Mirador","U","2025-06-18 20:47:00","2025-06-18","2025-06-18 22:56:00",2.15,"2025-06-18",760
"2025-06-18","Night","8:47 PM","10:56 PM","Lizard","Alopoglossidae","atriventris","Alopoglossus","Varzea","Keel-bellied Shade Lizard","LZ73","YRS","MIRA-04","Mirador","G","2025-06-18 20:47:00","2025-06-18","2025-06-18 22:56:00",2.15,"2025-06-18",760
"2025-06-18","Night","8:47 PM","10:56 PM","Frog","Dendrobatidae","bilinguis","Ameerega","Varzea","Ecuador Poison Frog","FG360","YRS","MIRA-04","Mirador","G","2025-06-18 20:47:00","2025-06-18","2025-06-18 22:56:00",2.15,"2025-06-18",760
"2025-06-18","Night","8:47 PM","10:56 PM","Frog","Dendrobatidae","bilinguis","Ameerega","Terrafirme","Ecuador Poison Frog","FG361","YRS","MIRA-04","Mirador","U","2025-06-18 20:47:00","2025-06-18","2025-06-18 22:56:00",2.15,"2025-06-18",760
"2025-06-18","Night","8:47 PM","10:56 PM","Frog","Hylidae",NA,"Osteocephalus","Varzea","Broad-headed Treefrogs","FG362","YRS","MIRA-02","Mirador","C","2025-06-18 20:47:00","2025-06-18","2025-06-18 22:56:00",2.15,"2025-06-18",592
